VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01-01-2020 00:10,01-01-2020 00:13,1,0.6,1,N,236,236,1,4,3,0.5,0,0,0.3,7.8,2.5
1,01-01-2020 00:27,01-01-2020 00:30,1,0.7,1,Y,237,236,2,5,3,0.5,0,0,0.3,8.8,2.5
1,01-01-2020 00:34,01-01-2020 00:36,1,0.7,1,N,236,236,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,01-01-2020 00:40,01-01-2020 00:47,1,1.5,1,N,43,237,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
2,01-01-2020 00:20,01-01-2020 00:25,1,1.11,1,N,79,113,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01-01-2020 00:26,01-01-2020 00:36,1,1.22,1,N,113,246,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01-01-2020 00:37,01-01-2020 00:45,1,1.01,1,N,246,68,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01-01-2020 00:25,01-01-2020 00:35,4,1.23,1,N,237,237,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01-01-2020 00:45,01-01-2020 00:52,3,0.87,1,N,237,262,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:57,01-01-2020 01:17,4,4.97,1,N,140,4,1,18.5,0.5,0.5,5.58,0,0.3,27.88,2.5
2,01-01-2020 00:49,01-01-2020 01:06,1,8.12,1,N,132,95,1,24.5,0.5,0.5,7.74,0,0.3,33.54,0
1,01-01-2020 00:22,01-01-2020 00:25,2,0.3,1,N,107,234,2,3.5,3,0.5,0,0,0.3,7.3,2.5
1,01-01-2020 00:29,01-01-2020 00:35,3,0.5,1,N,234,164,1,5.5,3,0.5,1.5,0,0.3,10.8,2.5
1,01-01-2020 00:38,01-01-2020 00:52,2,1.6,1,N,164,125,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01-01-2020 00:53,01-01-2020 01:03,2,2,1,N,211,261,1,9,3,0.5,3.2,0,0.3,16,2.5
1,01-01-2020 00:19,01-01-2020 00:41,2,4.2,1,N,107,75,2,17.5,3,0.5,0,0,0.3,21.3,2.5
1,01-01-2020 00:44,01-01-2020 00:48,1,1.1,1,N,75,238,1,5.5,0.5,0.5,0,0,0.3,6.8,0
1,01-01-2020 00:50,01-01-2020 00:56,2,0.8,1,N,238,239,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01-01-2020 00:24,01-01-2020 00:28,2,0.6,1,N,45,45,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01-01-2020 00:30,01-01-2020 00:33,2,0.7,1,N,148,87,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01-01-2020 00:47,01-01-2020 00:59,2,3,1,N,125,87,1,12,3,0.5,2,0,0.3,17.8,2.5
2,01-01-2020 00:38,01-01-2020 00:51,4,5.43,1,N,164,88,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01-01-2020 00:55,01-01-2020 01:19,2,5.57,1,N,88,186,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5
1,01-01-2020 00:32,01-01-2020 00:49,2,1.5,1,N,246,107,1,12,3,0.5,3.15,0,0.3,18.95,2.5
1,01-01-2020 00:55,01-01-2020 01:01,2,0.6,1,N,113,79,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01-01-2020 00:23,01-01-2020 00:55,4,2.7,1,N,234,48,1,19.5,3,0.5,2,0,0.3,25.3,2.5
1,01-01-2020 00:57,01-01-2020 01:17,3,3.5,1,N,48,151,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5
2,01-01-2020 00:40,01-01-2020 00:52,2,1.61,1,N,43,162,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:03,01-01-2020 00:33,1,7.48,1,N,190,258,2,27,0.5,0.5,0,0,0.3,28.3,0
2,01-01-2020 00:17,01-01-2020 00:39,1,16.15,1,N,132,145,1,43.5,0.5,0.5,6,0,0.3,50.8,0
2,01-01-2020 00:44,01-01-2020 01:03,1,6.18,1,N,145,198,2,20,0.5,0.5,0,0,0.3,21.3,0
2,01-01-2020 00:22,01-01-2020 00:37,1,3.93,1,N,164,146,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,01-01-2020 00:44,01-01-2020 00:49,1,0.7,1,N,237,229,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:52,01-01-2020 00:56,1,0.98,1,N,229,141,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:24,01-01-2020 00:35,1,1.44,1,N,79,158,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01-01-2020 00:37,01-01-2020 01:10,1,5.87,1,N,158,263,1,25,0.5,0.5,5.76,0,0.3,34.56,2.5
2,01-01-2020 00:06,01-01-2020 00:14,4,1.35,1,N,142,161,1,8,0.5,0.5,2,0,0.3,13.8,2.5
2,01-01-2020 00:22,01-01-2020 00:28,3,1.21,1,N,163,229,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01-01-2020 00:30,01-01-2020 00:33,3,0.67,1,N,233,140,1,4.5,0.5,0.5,2,0,0.3,10.3,2.5
2,01-01-2020 00:34,01-01-2020 00:42,5,1,1,N,141,141,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:51,01-01-2020 01:03,4,2.26,1,N,43,262,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5
2,01-01-2020 00:09,01-01-2020 00:16,3,2.25,1,N,148,256,1,8.5,0.5,0.5,6,0,0.3,18.3,2.5
2,01-01-2020 00:21,01-01-2020 00:36,3,3.77,1,N,255,65,2,15,0.5,0.5,0,0,0.3,16.3,0
2,01-01-2020 00:39,01-01-2020 00:48,3,1.25,1,N,65,97,2,7.5,0.5,0.5,0,0,0.3,8.8,0
2,01-01-2020 00:50,01-01-2020 01:10,3,6.49,1,N,97,107,2,21,0.5,0.5,0,0,0.3,24.8,2.5
1,01-01-2020 00:07,01-01-2020 00:11,1,0.5,1,N,79,114,1,4.5,3,0.5,1,0,0.3,9.3,2.5
1,01-01-2020 00:12,01-01-2020 00:21,2,3,1,N,114,33,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01-01-2020 00:32,01-01-2020 00:36,2,0.8,1,N,231,231,2,5,3,0.5,0,0,0.3,8.8,2.5
1,01-01-2020 00:19,01-01-2020 00:22,1,0.6,1,N,239,142,1,4.5,3,0.5,2.45,0,0.3,10.75,2.5
1,01-01-2020 00:29,01-01-2020 00:48,1,3.1,1,N,143,262,2,14,3,0.5,0,0,0.3,17.8,2.5
1,01-01-2020 00:52,01-01-2020 01:06,1,2.8,1,N,263,142,1,12.5,3,0.5,2.5,0,0.3,18.8,2.5
1,01-01-2020 00:29,01-01-2020 00:40,1,1.1,1,N,113,68,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01-01-2020 00:50,01-01-2020 01:23,1,4.4,1,N,246,151,2,23.5,3,0.5,0,0,0.3,27.3,2.5
2,01-01-2020 00:07,01-01-2020 00:15,1,1.68,1,N,239,143,1,8,0.5,0.5,2.08,0,0.3,13.88,2.5
2,01-01-2020 00:16,01-01-2020 00:33,1,0.95,1,N,143,48,1,11.5,0.5,0.5,3,0,0.3,18.3,2.5
2,01-01-2020 00:42,01-01-2020 00:55,1,2.02,1,N,48,239,1,10.5,0.5,0.5,1,0,0.3,15.3,2.5
2,01-01-2020 01:00,01-01-2020 01:03,1,0.81,1,N,239,238,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
1,01-01-2020 00:09,01-01-2020 00:13,1,0.2,1,N,238,238,2,4,3,0.5,0,0,0.3,7.8,2.5
1,01-01-2020 00:49,01-01-2020 01:01,1,3.2,1,N,238,48,2,13,3,0.5,0,0,0.3,16.8,2.5
1,01-01-2020 00:34,01-01-2020 00:50,1,6.2,1,N,237,87,1,20.5,3,0.5,4,0,0.3,28.3,2.5
1,01-01-2020 00:53,01-01-2020 01:08,1,5,1,N,87,137,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
1,01-01-2020 00:07,01-01-2020 00:18,1,4.3,1,N,232,229,2,14.5,3,0.5,0,0,0.3,18.3,2.5
1,01-01-2020 00:24,01-01-2020 00:29,1,0.5,1,N,162,170,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01-01-2020 00:51,01-01-2020 01:16,1,2.4,1,N,234,48,1,16,3,0.5,4.95,0,0.3,24.75,2.5
2,01-01-2020 00:08,01-01-2020 00:21,1,7.07,1,N,263,129,1,21,0.5,0.5,6.18,6.12,0.3,37.1,2.5
2,01-01-2020 00:09,01-01-2020 00:22,1,3.08,1,N,263,137,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01-01-2020 00:30,01-01-2020 00:40,1,1.21,1,N,79,249,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:42,01-01-2020 00:50,1,1.22,1,N,249,79,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5
2,01-01-2020 00:52,01-01-2020 01:15,1,4.25,1,N,79,263,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01-01-2020 00:27,01-01-2020 00:49,1,5.79,1,N,107,41,1,19.5,0.5,0.5,4.66,0,0.3,27.96,2.5
2,01-01-2020 00:54,01-01-2020 01:10,1,3.26,1,N,24,163,1,14,0.5,0.5,4.45,0,0.3,22.25,2.5
1,01-01-2020 00:25,01-01-2020 00:34,1,1.7,1,N,43,236,1,8.5,3,0.5,1.23,0,0.3,13.53,2.5
1,01-01-2020 00:36,01-01-2020 00:38,1,0.4,1,N,236,236,1,3.5,3,0.5,1.46,0,0.3,8.76,2.5
1,01-01-2020 00:39,01-01-2020 00:51,1,2.9,1,N,43,166,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,01-01-2020 00:52,01-01-2020 01:18,1,7.9,1,N,166,7,1,26.5,0.5,0.5,6.78,6.12,0.3,40.7,0
2,01-01-2020 00:15,01-01-2020 00:23,1,1.1,1,N,249,68,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01-01-2020 00:35,01-01-2020 00:57,2,4.01,1,N,113,262,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,01-01-2020 00:13,01-01-2020 00:22,6,1.5,1,N,233,234,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01-01-2020 00:38,01-01-2020 00:41,6,0.43,1,N,233,170,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
1,01-01-2020 00:08,01-01-2020 00:29,1,6.5,1,N,151,234,1,22,3,0.5,5.15,0,0.3,30.95,2.5
1,01-01-2020 00:42,01-01-2020 01:02,2,3.5,1,N,114,161,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5
1,01-01-2020 00:18,01-01-2020 00:22,2,0.8,1,N,246,246,1,4.5,3,0.5,2,0,0.3,10.3,2.5
1,01-01-2020 00:26,01-01-2020 00:42,1,1.4,1,N,68,170,1,11,3,0.5,3.7,0,0.3,18.5,2.5
1,01-01-2020 00:53,01-01-2020 01:17,1,2.4,1,N,164,148,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5
1,01-01-2020 00:04,01-01-2020 00:11,1,1.2,1,Y,236,237,2,7,3,0.5,0,0,0.3,10.8,2.5
1,01-01-2020 00:14,01-01-2020 00:26,1,2.6,1,N,236,143,1,10.5,3,0.5,3,0,0.3,17.3,2.5
1,01-01-2020 00:33,01-01-2020 00:48,1,2,1,N,142,140,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,01-01-2020 00:54,01-01-2020 00:59,2,1.2,1,N,140,263,1,6,3,0.5,1.95,0,0.3,11.75,2.5
2,01-01-2020 00:22,01-01-2020 00:28,1,2.08,1,N,142,166,1,7.5,0.5,0.5,6,0,0.3,17.3,2.5
2,01-01-2020 00:30,02-01-2020 00:28,1,0.35,1,N,166,166,1,3.5,0.5,0.5,0,0,0.3,4.8,0
2,01-01-2020 00:37,01-01-2020 00:51,2,2.68,1,N,24,42,2,12.5,0.5,0.5,0,0,0.3,13.8,0
2,01-01-2020 00:13,01-01-2020 00:19,1,0.91,1,N,249,90,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01-01-2020 00:23,01-01-2020 00:35,1,2.93,1,N,68,13,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01-01-2020 00:37,01-01-2020 00:52,1,4.45,1,N,13,148,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
2,01-01-2020 00:53,01-01-2020 01:02,1,2.66,1,N,148,87,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:17,01-01-2020 00:26,3,2.54,1,N,170,141,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01-01-2020 00:31,01-01-2020 00:43,1,3.52,1,N,140,151,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,01-01-2020 00:44,01-01-2020 00:56,2,2.29,1,N,151,42,2,10.5,0.5,0.5,0,0,0.3,11.8,0
2,01-01-2020 00:07,01-01-2020 00:22,1,2.08,1,N,48,158,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01-01-2020 00:24,01-01-2020 00:34,1,1.22,1,N,158,79,1,7.5,0.5,0.5,0.56,0,0.3,11.86,2.5
2,01-01-2020 00:36,01-01-2020 00:41,1,0.83,1,N,79,114,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,01-01-2020 00:44,01-01-2020 00:51,1,1.77,1,N,114,87,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:56,01-01-2020 01:17,1,4.17,1,N,87,255,1,17,0.5,0.5,3.12,0,0.3,23.92,2.5
1,01-01-2020 00:00,01-01-2020 00:24,2,11.7,1,N,132,188,2,33.5,0.5,0.5,0,0,0.3,34.8,0
2,01-01-2020 00:36,01-01-2020 01:05,1,4.14,1,N,232,140,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
1,01-01-2020 00:15,01-01-2020 00:33,3,3.7,1,N,79,87,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5
1,01-01-2020 00:36,01-01-2020 00:59,4,5.5,1,N,87,48,1,20,3,0.5,4.75,0,0.3,28.55,2.5
2,01-01-2020 00:20,01-01-2020 00:33,1,2.85,1,N,68,13,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01-01-2020 00:34,01-01-2020 00:41,1,0.87,1,N,13,231,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:44,01-01-2020 01:10,1,4.98,1,N,231,141,1,20,0.5,0.5,7.14,0,0.3,30.94,2.5
1,01-01-2020 00:21,01-01-2020 00:32,0,1.2,1,N,144,107,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,01-01-2020 00:40,01-01-2020 01:01,2,4,1,N,107,262,1,17,3,0.5,5.2,0,0.3,26,2.5
2,01-01-2020 00:03,01-01-2020 00:26,4,9.35,1,N,132,72,1,29,0.5,0.5,7.58,0,0.3,37.88,0
1,01-01-2020 00:13,01-01-2020 00:30,1,3.1,1,N,236,238,1,13.5,3,0.5,3.46,0,0.3,20.76,2.5
1,01-01-2020 00:34,01-01-2020 00:47,1,2.2,1,N,236,229,1,10.5,3,0.5,2.15,0,0.3,16.45,2.5
1,01-01-2020 00:51,01-01-2020 01:01,1,1.5,1,N,229,170,2,8.5,3,0.5,0,0,0.3,12.3,2.5
2,01-01-2020 00:25,01-01-2020 00:54,2,1.55,1,N,43,164,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01-01-2020 00:57,01-01-2020 01:14,2,2.37,1,N,164,148,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01-01-2020 00:05,01-01-2020 00:11,1,1.52,1,N,79,137,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:27,01-01-2020 00:39,1,0.88,1,N,90,90,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01-01-2020 00:49,01-01-2020 01:10,1,2.47,1,N,249,164,1,15,0.5,0.5,2.82,0,0.3,21.62,2.5
2,01-01-2020 00:26,01-01-2020 00:27,2,0.26,1,N,148,79,1,3,0.5,0.5,1.36,0,0.3,8.16,2.5
2,01-01-2020 00:29,01-01-2020 00:38,2,1.88,1,N,79,170,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01-01-2020 00:47,01-01-2020 00:57,1,1.41,1,N,164,233,1,8.5,0.5,0.5,1.5,0,0.3,13.8,2.5
2,01-01-2020 00:18,01-01-2020 00:51,1,19.29,1,N,164,55,1,53.5,0.5,0.5,5.88,0,0.3,63.18,2.5
2,01-01-2020 00:11,01-01-2020 00:18,1,1.19,1,N,113,249,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01-01-2020 00:20,01-01-2020 00:50,1,4.76,1,N,125,263,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
2,01-01-2020 00:51,01-01-2020 00:57,1,1.12,1,N,263,141,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:36,01-01-2020 00:51,1,3.05,1,N,229,249,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01-01-2020 00:53,01-01-2020 01:01,2,1,1,N,249,79,1,7,0.5,0.5,2,0,0.3,12.8,2.5
2,01-01-2020 00:15,01-01-2020 00:31,2,4.58,1,N,262,79,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
2,01-01-2020 00:34,01-01-2020 00:47,1,1.37,1,N,79,234,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,01-01-2020 00:09,01-01-2020 00:31,2,1.8,1,N,43,48,2,14.5,3,0.5,0,0,0.3,18.3,2.5
1,01-01-2020 00:38,01-01-2020 01:01,3,5.8,1,N,48,116,1,22,3,0.5,0,0,0.3,25.8,2.5
1,01-01-2020 00:11,01-01-2020 00:41,4,3.6,1,N,229,68,1,19.5,3,0.5,4.65,0,0.3,27.95,2.5
1,01-01-2020 00:44,01-01-2020 00:56,1,1.4,1,N,68,79,1,8.5,3,0.5,1,0,0.3,13.3,2.5
1,01-01-2020 00:59,01-01-2020 01:13,4,2,1,N,114,233,2,10.5,3,0.5,0,0,0.3,14.3,2.5
2,01-01-2020 00:06,01-01-2020 00:07,2,0.02,1,N,142,142,2,3,0.5,0.5,0,0,0.3,6.8,2.5
2,01-01-2020 00:19,01-01-2020 00:32,2,2.94,1,N,142,24,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01-01-2020 00:33,01-01-2020 00:42,2,1.92,1,N,24,143,1,9,0.5,0.5,1,0,0.3,13.8,2.5
2,01-01-2020 00:46,01-01-2020 00:47,2,0.23,1,N,143,239,2,3,0.5,0.5,0,0,0.3,6.8,2.5
2,01-01-2020 00:06,01-01-2020 00:16,2,1.05,1,N,79,90,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
2,01-01-2020 00:27,01-01-2020 00:50,2,2.38,1,N,249,170,2,15,0.5,0.5,0,0,0.3,18.8,2.5
2,01-01-2020 00:52,01-01-2020 01:10,3,2.63,1,N,170,125,1,13.5,0.5,0.5,3,0,0.3,20.3,2.5
2,01-01-2020 00:06,01-01-2020 00:14,1,2.08,1,N,79,162,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01-01-2020 00:20,01-01-2020 00:23,4,0.75,1,N,137,170,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5
1,01-01-2020 00:24,01-01-2020 00:30,2,1.1,1,N,234,162,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,01-01-2020 00:39,01-01-2020 00:54,2,2.2,1,N,164,148,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,01-01-2020 00:55,01-01-2020 01:23,2,5.6,1,N,148,43,1,22,3,0.5,5.15,0,0.3,30.95,2.5
2,01-01-2020 00:31,01-01-2020 00:45,1,1.01,1,N,163,161,1,9.5,0.5,0.5,3.99,0,0.3,17.29,2.5
2,01-01-2020 00:47,01-01-2020 01:01,1,3.65,1,N,161,145,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,01-01-2020 00:09,01-01-2020 00:17,1,1.74,1,N,234,144,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01-01-2020 00:19,01-01-2020 00:39,1,3.44,1,N,211,48,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,01-01-2020 00:48,01-01-2020 01:20,1,2.39,1,N,48,170,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5
2,01-01-2020 00:10,01-01-2020 00:18,2,2.7,1,N,209,79,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01-01-2020 00:29,01-01-2020 00:45,2,1.95,1,N,79,164,1,11.5,0.5,0.5,3.82,0,0.3,19.12,2.5
2,01-01-2020 00:52,01-01-2020 01:13,2,3.32,1,N,234,140,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01-01-2020 00:06,01-01-2020 00:26,1,5.58,1,N,90,238,1,20,0.5,0.5,5.95,0,0.3,29.75,2.5
2,01-01-2020 00:29,01-01-2020 00:34,1,1.31,1,N,43,166,1,6.5,0.5,0.5,1.54,0,0.3,11.84,2.5
2,01-01-2020 00:36,01-01-2020 00:44,1,1.81,1,N,151,236,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01-01-2020 00:05,01-01-2020 00:18,1,2.35,1,N,45,90,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01-01-2020 00:29,01-01-2020 00:55,4,2.53,1,N,158,161,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01-01-2020 00:17,01-01-2020 00:23,2,0.74,1,N,161,237,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01-01-2020 00:49,01-01-2020 01:41,4,20.32,1,N,161,150,2,62.5,0.5,0.5,0,0,0.3,66.3,2.5
2,01-01-2020 00:10,01-01-2020 00:44,1,1.31,1,N,161,68,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5
2,01-01-2020 00:49,01-01-2020 01:03,1,1.25,1,N,246,170,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01-01-2020 00:15,01-01-2020 00:26,1,1.34,1,N,142,239,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5
2,01-01-2020 00:30,01-01-2020 00:41,2,2.35,1,N,239,166,1,10.5,0.5,0.5,4.29,0,0.3,18.59,2.5
2,01-01-2020 00:49,01-01-2020 01:05,2,3.57,1,N,151,141,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
